image,px,py
02_004338.jpg,272.9853706359863,303.53429794311523
02_004340.jpg,272.59475326538086,303.374906539917
02_004342.jpg,272.9601631164551,303.77184295654297
02_004343.jpg,272.70484161376953,303.6231002807617
02_004346.jpg,273.0138854980469,303.63964462280273
02_004347.jpg,272.77966690063477,303.743896484375
02_004348.jpg,273.29095458984375,303.95053482055664
02_004349.jpg,272.9937553405762,303.75783920288086
02_004351.jpg,273.2201614379883,303.92654609680176
02_004353.jpg,272.9250946044922,303.9790458679199
02_004354.jpg,273.2299346923828,304.5457878112793
02_004355.jpg,273.30112075805664,304.3619499206543
02_004358.jpg,273.9008140563965,304.9434642791748
03_004369.jpg,276.5103454589844,305.40921783447266
03_004370.jpg,276.5739059448242,305.38517570495605
03_004371.jpg,274.865047454834,303.33159255981445
03_004372.jpg,276.999080657959,304.6612186431885
03_004373.jpg,277.56224822998047,305.4763870239258
03_004374.jpg,277.8416938781738,305.5882110595703
03_004375.jpg,276.6479034423828,304.41030502319336
03_004376.jpg,277.0686950683594,304.6866645812988
03_004377.jpg,277.9800224304199,305.5018711090088
03_004378.jpg,278.4072608947754,305.7368984222412
03_004379.jpg,277.2758140563965,304.49545669555664
03_004380.jpg,278.2321891784668,305.25951194763184
03_004381.jpg,278.007381439209,304.97764778137207
03_004382.jpg,278.0548324584961,305.1683464050293
03_004383.jpg,277.9020652770996,304.9809284210205
03_004384.jpg,277.7751884460449,305.05947494506836
03_004385.jpg,275.2860984802246,303.5889301300049
03_004386.jpg,278.0923728942871,305.4038848876953
03_004387.jpg,277.61473083496094,305.0076961517334
03_004388.jpg,277.7462387084961,305.21161460876465
03_004389.jpg,277.17576599121094,304.43809700012207
03_004390.jpg,277.17026138305664,304.89967346191406
03_004391.jpg,274.5178756713867,303.4784526824951
03_004392.jpg,277.170108795166,305.05298042297363
03_004393.jpg,277.06103134155273,305.02709197998047
03_004394.jpg,277.664608001709,305.4736213684082
03_004395.jpg,277.56824493408203,305.4200325012207
03_004396.jpg,277.16967010498047,305.2369861602783
03_004397.jpg,277.3116035461426,305.0857734680176
03_004399.jpg,277.1482048034668,304.8373203277588
03_004400.jpg,274.8839416503906,303.3496913909912
03_004402.jpg,277.2549743652344,304.87803649902344
03_004403.jpg,277.0970458984375,304.78638076782227
03_004404.jpg,276.92435455322266,304.76125717163086
03_004405.jpg,277.2238464355469,304.9320945739746
03_004406.jpg,277.0738220214844,304.9828338623047
03_004407.jpg,276.5650062561035,304.7566967010498
03_004409.jpg,277.139705657959,305.24471282958984
03_004410.jpg,275.73316192626953,304.4798069000244
04_004421.jpg,278.80590438842773,304.43492698669434
04_004422.jpg,280.0928611755371,304.62654304504395
04_004423.jpg,279.86864852905273,303.9656677246094
04_004424.jpg,279.8844795227051,303.776330947876
04_004425.jpg,280.70862197875977,304.6379108428955
04_004426.jpg,281.3470153808594,304.49837493896484
04_004427.jpg,281.30279541015625,304.5620174407959
04_004429.jpg,280.0241584777832,304.1929588317871
04_004430.jpg,281.8432922363281,304.74139404296875
04_004432.jpg,307.87679290771484,314.016300201416
04_004433.jpg,281.3426818847656,304.3468894958496
04_004434.jpg,281.0030708312988,304.02455139160156
04_004435.jpg,282.0336456298828,305.0089473724365
04_004436.jpg,280.42857360839844,303.6496047973633
04_004437.jpg,281.73759841918945,304.8931198120117
04_004443.jpg,307.7195281982422,314.97586822509766
04_004445.jpg,281.9083671569824,304.87687492370605
04_004446.jpg,281.7171325683594,304.63106536865234
04_004447.jpg,281.94178009033203,304.9852294921875
04_004450.jpg,281.7404899597168,304.7516288757324
04_004451.jpg,281.3275489807129,304.51589584350586
04_004454.jpg,281.29674530029297,304.6311836242676
04_004455.jpg,281.44305419921875,304.37045669555664
04_004456.jpg,299.39784240722656,317.037109375
04_004460.jpg,281.4346122741699,304.68883514404297
04_004461.jpg,281.1732177734375,304.06825828552246
04_004462.jpg,280.2781867980957,304.3999137878418
04_004463.jpg,281.61334228515625,304.6786403656006
05_004473.jpg,282.42728424072266,303.32650566101074
05_004476.jpg,283.3995819091797,302.9049758911133
05_004482.jpg,283.10706329345703,302.7578601837158
05_004490.jpg,281.9492988586426,302.02485847473145
05_004493.jpg,283.06225204467773,302.7613887786865
05_004495.jpg,282.0806121826172,302.22850227355957
05_004496.jpg,280.98668670654297,301.4396495819092
05_004497.jpg,282.16507720947266,302.2080192565918
05_004498.jpg,282.17206954956055,302.2433052062988
05_004499.jpg,281.75672149658203,302.14295959472656
05_004502.jpg,282.5749397277832,302.21545219421387
05_004504.jpg,282.6357650756836,302.31936836242676
05_004505.jpg,283.834659576416,303.04698371887207
05_004506.jpg,282.41698837280273,302.1784248352051
05_004507.jpg,282.42276763916016,301.89508628845215
05_004508.jpg,283.5786819458008,302.90428924560547
05_004509.jpg,282.28027725219727,302.1003761291504
05_004510.jpg,282.828670501709,302.45567893981934
05_004511.jpg,282.3162155151367,302.05849838256836
05_004512.jpg,283.3419532775879,302.65670585632324
05_004513.jpg,282.623836517334,302.38920402526855
05_004514.jpg,282.86038970947266,302.3239994049072
06_004526.jpg,280.4883155822754,299.8610305786133
06_004527.jpg,283.1256866455078,300.80555534362793
06_004528.jpg,281.19246673583984,299.4086380004883
06_004529.jpg,280.64112091064453,298.8788661956787
06_004530.jpg,281.4697723388672,298.86878204345703
06_004531.jpg,282.9514579772949,300.1743412017822
06_004532.jpg,282.9068794250488,300.1860179901123
06_004533.jpg,280.4262466430664,298.48458099365234
06_004535.jpg,282.08184814453125,299.7875099182129
06_004537.jpg,283.09778594970703,300.42248725891113
06_004538.jpg,283.69203186035156,300.55110931396484
06_004539.jpg,283.0391731262207,300.29398345947266
06_004540.jpg,283.1064147949219,300.2399425506592
06_004541.jpg,280.7237205505371,299.32093620300293
06_004542.jpg,283.37437438964844,300.45437240600586
06_004543.jpg,280.49271392822266,298.77615547180176
06_004544.jpg,280.75574493408203,298.70419692993164
06_004545.jpg,283.0924415588379,300.1745071411133
06_004546.jpg,283.24524307250977,300.2473831176758
06_004547.jpg,281.8653259277344,300.0666732788086
06_004548.jpg,282.27435302734375,300.10388565063477
06_004549.jpg,280.35094451904297,298.5182704925537
06_004550.jpg,283.3042335510254,300.2263584136963
06_004551.jpg,283.32958221435547,300.1727828979492
06_004552.jpg,282.9923667907715,300.3233890533447
06_004553.jpg,282.0697555541992,299.6624069213867
06_004554.jpg,280.2204933166504,297.6682891845703
06_004555.jpg,283.26219177246094,300.51478576660156
06_004556.jpg,282.8948745727539,300.2385025024414
06_004557.jpg,279.8518753051758,298.42126274108887
06_004559.jpg,282.2886161804199,299.8588008880615
06_004560.jpg,283.0814208984375,300.50464630126953
06_004561.jpg,281.0351028442383,299.20848274230957
06_004563.jpg,282.8545112609863,299.78186988830566
06_004564.jpg,280.1923027038574,298.3656253814697
06_004565.jpg,282.8124656677246,299.747766494751
06_004566.jpg,282.93868255615234,299.73435974121094
06_004567.jpg,282.38085556030273,299.55305671691895
06_004568.jpg,281.16370010375977,299.0400791168213
07_004579.jpg,279.937442779541,298.4017639160156
07_004580.jpg,279.05443954467773,297.48443031311035
07_004581.jpg,279.3110580444336,297.8762836456299
07_004582.jpg,279.61598205566406,298.3072624206543
07_004583.jpg,279.65503692626953,298.35239601135254
07_004584.jpg,279.36272048950195,297.958553314209
07_004587.jpg,279.2568054199219,297.87292289733887
07_004588.jpg,279.17076873779297,297.69160652160645
07_004589.jpg,279.1571846008301,297.6920852661133
07_004590.jpg,279.13330841064453,297.821102142334
07_004591.jpg,279.1219711303711,297.5857563018799
07_004592.jpg,278.96496963500977,297.50668716430664
07_004593.jpg,279.3179588317871,298.01684379577637
07_004595.jpg,279.2619514465332,297.79373359680176
07_004596.jpg,278.51115798950195,297.4003143310547
07_004597.jpg,279.91827392578125,298.2023525238037
07_004598.jpg,279.3111038208008,298.07350158691406
07_004599.jpg,279.22929763793945,298.06775856018066
07_004600.jpg,279.59657287597656,298.10680961608887
07_004601.jpg,279.8876953125,298.4610424041748
07_004602.jpg,279.60570907592773,298.1653480529785
07_004603.jpg,279.3933792114258,298.2115249633789
07_004604.jpg,279.5567512512207,298.4069881439209
07_004605.jpg,279.8153266906738,298.22129249572754
07_004606.jpg,279.8782196044922,298.3128471374512
07_004607.jpg,279.53457260131836,297.8776798248291
07_004608.jpg,280.07818603515625,298.3522663116455
07_004609.jpg,279.858211517334,298.2224655151367
07_004610.jpg,279.9772644042969,298.33119010925293
07_004611.jpg,279.73320388793945,298.43232345581055
07_004612.jpg,280.147403717041,298.5000686645508
07_004613.jpg,279.8494758605957,298.3258419036865
07_004614.jpg,279.6820182800293,298.4394989013672
07_004615.jpg,279.87521743774414,298.6061954498291
07_004616.jpg,280.0661430358887,298.41233825683594
07_004617.jpg,280.05015563964844,298.5342655181885
07_004618.jpg,280.22679138183594,298.5072383880615
07_004619.jpg,280.1902389526367,298.4218692779541
07_004620.jpg,280.07042694091797,298.428430557251
08_004631.jpg,277.1093635559082,297.6527805328369
08_004632.jpg,277.25013732910156,298.20379066467285
08_004633.jpg,276.79112243652344,298.1854934692383
08_004634.jpg,276.9576721191406,298.2059326171875
08_004635.jpg,276.0635871887207,297.9738483428955
08_004636.jpg,276.14413833618164,297.950891494751
08_004637.jpg,276.37525177001953,298.18323516845703
08_004638.jpg,276.6725959777832,298.5298881530762
08_004639.jpg,276.21387100219727,297.9900245666504
08_004640.jpg,275.99359130859375,298.0317783355713
08_004641.jpg,276.0820541381836,297.9367485046387
08_004642.jpg,275.60828018188477,297.56171226501465
08_004643.jpg,275.9124946594238,297.982816696167
08_004644.jpg,276.0301513671875,297.92938232421875
08_004647.jpg,275.4291458129883,297.570894241333
08_004648.jpg,275.2609634399414,297.81957626342773
08_004649.jpg,275.4983253479004,297.8800277709961
08_004650.jpg,275.3537406921387,297.69032287597656
08_004651.jpg,275.4632034301758,297.9958686828613
08_004652.jpg,274.9576873779297,297.6371440887451
08_004653.jpg,275.26141357421875,298.1472682952881
08_004656.jpg,274.87757110595703,297.9047107696533
08_004657.jpg,273.1894874572754,297.74107551574707
08_004658.jpg,273.4094772338867,297.61848068237305
08_004659.jpg,273.4976348876953,297.7598285675049
08_004660.jpg,274.20053482055664,298.2603073120117
08_004661.jpg,273.43025970458984,297.6510372161865
08_004662.jpg,273.6546096801758,298.0336456298828
08_004663.jpg,273.5859603881836,297.95691299438477
08_004664.jpg,273.6021270751953,297.7851104736328
08_004665.jpg,272.9630584716797,297.6106929779053
08_004666.jpg,273.60052490234375,297.97390365600586
08_004667.jpg,273.2232780456543,297.81698417663574
08_004668.jpg,273.3048515319824,298.03590202331543
08_004669.jpg,273.2347869873047,298.15441703796387
08_004670.jpg,274.12085342407227,298.4525852203369
08_004672.jpg,273.20776748657227,298.186185836792
08_004673.jpg,272.98545837402344,298.06091499328613
09_004684.jpg,271.9141273498535,299.4548931121826
09_004685.jpg,271.6934585571289,299.5361499786377
09_004686.jpg,270.99546813964844,299.3601818084717
09_004687.jpg,271.6326675415039,300.1707191467285
09_004688.jpg,272.1425666809082,299.5523338317871
09_004689.jpg,272.05448150634766,299.5916061401367
09_004690.jpg,271.8536376953125,299.4580421447754
09_004692.jpg,272.55162811279297,299.37057876586914
09_004693.jpg,272.4363594055176,299.30577850341797
09_004696.jpg,272.67327880859375,299.4093837738037
09_004697.jpg,272.7308006286621,299.37957191467285
09_004700.jpg,272.82597732543945,299.28241539001465
09_004702.jpg,272.63524627685547,299.10547256469727
09_004703.jpg,272.86145401000977,299.40212059020996
09_004706.jpg,272.24706268310547,298.97572898864746
09_004707.jpg,272.6239356994629,299.1561031341553
09_004708.jpg,273.1320457458496,299.29970932006836
09_004711.jpg,272.2849464416504,299.35447692871094
09_004712.jpg,272.5581855773926,299.3220500946045
09_004713.jpg,272.3065071105957,299.11639404296875
09_004714.jpg,272.28643798828125,299.1856575012207
09_004716.jpg,272.7048454284668,299.59527015686035
09_004717.jpg,272.75028228759766,299.26201248168945
09_004719.jpg,272.8383369445801,299.1972007751465
09_004720.jpg,272.78940200805664,299.2624702453613
09_004723.jpg,272.6860466003418,299.15191650390625
09_004724.jpg,272.66323471069336,299.0957221984863
09_004726.jpg,272.5316925048828,298.9731025695801
