image,px,py
01_005583.jpg,269.71876525878906,294.07047748565674
01_005584.jpg,269.84675216674805,294.0605697631836
01_005585.jpg,269.7712593078613,294.1256694793701
01_005586.jpg,269.6514663696289,293.88960456848145
01_005587.jpg,269.9241638183594,294.17120361328125
01_005588.jpg,270.1046676635742,294.99833965301514
01_005589.jpg,269.5984992980957,294.1140613555908
01_005590.jpg,269.71212005615234,293.8407983779907
01_005591.jpg,269.62371826171875,294.34582901000977
01_005592.jpg,269.81084060668945,294.46070194244385
01_005593.jpg,269.69192123413086,294.29798889160156
01_005594.jpg,269.4068031311035,294.2859477996826
01_005595.jpg,269.6343574523926,294.1516399383545
01_005596.jpg,270.0243110656738,294.34026432037354
01_005597.jpg,269.9905242919922,294.3721733093262
01_005598.jpg,269.6581039428711,294.2680149078369
01_005599.jpg,269.6632652282715,293.9500913619995
01_005600.jpg,269.9006690979004,294.4480152130127
01_005601.jpg,269.9205207824707,294.0969924926758
01_005602.jpg,269.84485626220703,294.31517028808594
01_005603.jpg,269.7905387878418,294.19719314575195
01_005604.jpg,269.8936195373535,294.2128210067749
01_005605.jpg,269.8052673339844,294.08152961730957
01_005606.jpg,269.5960350036621,293.84461975097656
01_005607.jpg,269.6018753051758,294.0866060256958
01_005608.jpg,269.6225051879883,294.284215927124
01_005609.jpg,269.59468841552734,293.94028663635254
01_005610.jpg,269.52161026000977,294.0368423461914
01_005611.jpg,269.6804084777832,294.12818336486816
02_005622.jpg,269.8993263244629,305.83484268188477
02_005623.jpg,269.7895202636719,305.81349182128906
02_005624.jpg,270.0325164794922,306.0228614807129
02_005625.jpg,270.1309814453125,306.1280517578125
02_005626.jpg,271.4163818359375,306.81067657470703
02_005627.jpg,270.97828674316406,306.2432155609131
02_005628.jpg,271.42214584350586,306.525110244751
02_005629.jpg,271.28760528564453,306.3098373413086
02_005630.jpg,271.66037368774414,306.37508964538574
02_005631.jpg,271.70965576171875,306.74052810668945
02_005632.jpg,271.62314224243164,306.4212875366211
02_005633.jpg,271.8640327453613,306.49620056152344
02_005634.jpg,271.89260482788086,306.27470207214355
02_005635.jpg,271.59891510009766,306.07733726501465
02_005636.jpg,271.32666778564453,306.25843048095703
02_005637.jpg,271.69870376586914,306.2185001373291
02_005638.jpg,271.65825271606445,306.0777816772461
02_005639.jpg,271.8002243041992,306.0831298828125
02_005640.jpg,271.2658500671387,305.5168209075928
02_005641.jpg,271.6336975097656,306.1363830566406
02_005642.jpg,271.87606048583984,306.3943462371826
02_005643.jpg,271.70770263671875,306.2115287780762
02_005644.jpg,271.7663764953613,306.2676029205322
02_005645.jpg,271.6969680786133,306.3232307434082
02_005646.jpg,271.5827445983887,306.09570503234863
02_005647.jpg,271.5895233154297,306.1902160644531
02_005648.jpg,272.00231170654297,306.026948928833
02_005649.jpg,271.85597229003906,305.852840423584
02_005650.jpg,272.1224708557129,306.4529685974121
02_005651.jpg,271.3535385131836,305.75342178344727
02_005652.jpg,271.8447570800781,305.67981338500977
02_005654.jpg,271.73148345947266,306.0023193359375
02_005655.jpg,272.024471282959,306.1884479522705
02_005656.jpg,270.9659767150879,305.19298362731934
02_005657.jpg,271.98961639404297,305.8946018218994
02_005658.jpg,271.9867172241211,305.8651123046875
02_005659.jpg,271.699462890625,305.93653106689453
02_005660.jpg,271.50888442993164,305.74097061157227
02_005661.jpg,271.1877098083496,305.1554431915283
02_005662.jpg,271.77416229248047,306.0228805541992
02_005663.jpg,271.18452072143555,305.6928882598877
02_005664.jpg,271.80007553100586,306.1669273376465
03_005675.jpg,274.43341064453125,303.5460395812988
03_005677.jpg,275.7287788391113,302.7734146118164
03_005678.jpg,275.4864387512207,302.47900772094727
03_005679.jpg,275.6258316040039,302.2013626098633
03_005680.jpg,275.38337326049805,301.97152519226074
03_005681.jpg,275.4440269470215,302.6895179748535
03_005682.jpg,275.2485542297363,302.33786392211914
03_005683.jpg,274.91404724121094,302.33547019958496
03_005684.jpg,275.19628524780273,302.4988479614258
03_005686.jpg,274.9111099243164,302.36595153808594
03_005687.jpg,274.6743354797363,302.0310115814209
03_005690.jpg,274.6374397277832,301.7890453338623
03_005691.jpg,274.9764823913574,302.45266914367676
03_005692.jpg,274.381290435791,301.7244873046875
03_005693.jpg,274.5733757019043,302.16189193725586
03_005694.jpg,274.6452178955078,301.9942283630371
03_005695.jpg,275.1911964416504,302.5899028778076
03_005696.jpg,274.79306411743164,302.15067863464355
03_005697.jpg,274.75252532958984,302.1429557800293
03_005698.jpg,274.8993263244629,302.56865310668945
03_005699.jpg,273.84266662597656,301.8507270812988
03_005700.jpg,275.3393898010254,302.8759117126465
03_005701.jpg,275.07308197021484,302.7080535888672
03_005702.jpg,275.87400817871094,303.3982524871826
03_005703.jpg,275.7732391357422,303.270788192749
03_005705.jpg,275.2091064453125,303.0557632446289
03_005706.jpg,275.95619201660156,303.54786109924316
03_005707.jpg,275.3762016296387,303.0941848754883
03_005708.jpg,275.13270568847656,303.14138984680176
03_005709.jpg,275.27891540527344,303.0568618774414
03_005711.jpg,275.91182708740234,303.6213569641113
03_005712.jpg,275.44629287719727,303.3002529144287
03_005713.jpg,275.16748046875,302.962100982666
03_005714.jpg,275.4519691467285,302.8058166503906
03_005716.jpg,275.05397033691406,302.8013973236084
04_005728.jpg,281.2691116333008,304.6437740325928
04_005734.jpg,283.4463768005371,305.23386573791504
04_005735.jpg,285.14170837402344,306.2038402557373
04_005741.jpg,312.31336212158203,313.6142158508301
04_005742.jpg,313.10013580322266,311.9729690551758
04_005746.jpg,302.2138214111328,317.1390800476074
04_005765.jpg,309.37103271484375,313.1394691467285
