image,px,py
04_003779.jpg,275.370662689209,298.21188735961914
04_003780.jpg,275.1572036743164,298.5645523071289
04_003781.jpg,275.37840270996094,298.512882232666
04_003782.jpg,275.05797576904297,298.2513885498047
04_003783.jpg,275.1167678833008,298.13391876220703
04_003784.jpg,275.75672912597656,298.7776794433594
04_003785.jpg,275.7854537963867,298.6387939453125
04_003786.jpg,275.2305793762207,298.2512741088867
04_003787.jpg,275.0547294616699,298.1129684448242
04_003788.jpg,274.5340576171875,298.01306915283203
04_003789.jpg,275.2603073120117,297.88086318969727
04_003790.jpg,275.6929702758789,298.42469787597656
04_003791.jpg,276.45984649658203,298.68957901000977
04_003792.jpg,275.75502014160156,298.48168182373047
04_003793.jpg,275.8218078613281,298.6858940124512
04_003795.jpg,275.77215576171875,298.43059158325195
04_003796.jpg,275.34129333496094,298.4571342468262
04_003797.jpg,275.2199058532715,298.0772476196289
04_003798.jpg,275.6643524169922,298.40080642700195
04_003799.jpg,275.88867568969727,298.3691177368164
04_003800.jpg,276.0068778991699,298.56312561035156
04_003801.jpg,275.5916862487793,298.1023254394531
04_003802.jpg,275.2143974304199,297.8742332458496
04_003803.jpg,275.8055877685547,298.48046112060547
04_003804.jpg,275.79671478271484,298.325927734375
04_003805.jpg,276.0644836425781,298.60490798950195
04_003806.jpg,275.38843154907227,297.9846839904785
04_003807.jpg,276.0480270385742,298.6192626953125
04_003808.jpg,276.0034866333008,298.7109680175781
04_003809.jpg,276.3274269104004,298.5076446533203
04_003810.jpg,275.9675712585449,298.32432556152344
04_003811.jpg,276.0518341064453,298.548152923584
04_003812.jpg,276.82489013671875,299.41131591796875
05_003823.jpg,271.53236389160156,298.0987358093262
05_003826.jpg,269.2918357849121,297.34074783325195
05_003828.jpg,269.55432510375977,297.7632522583008
05_003829.jpg,269.63415145874023,297.7597770690918
05_003830.jpg,269.82264709472656,297.9995460510254
05_003831.jpg,270.04237365722656,298.13819885253906
05_003832.jpg,269.6605415344238,297.98347091674805
05_003834.jpg,269.37919998168945,298.3208923339844
05_003835.jpg,269.48609924316406,298.159122467041
05_003837.jpg,268.96186447143555,297.9514045715332
05_003838.jpg,269.05478286743164,297.94731521606445
05_003839.jpg,269.519100189209,298.48632431030273
05_003840.jpg,269.5354461669922,298.8153648376465
05_003841.jpg,268.7938461303711,298.15056228637695
05_003842.jpg,268.9619369506836,298.32917404174805
05_003843.jpg,268.84423065185547,298.4077911376953
05_003845.jpg,268.8616638183594,298.3302574157715
05_003848.jpg,269.20920181274414,298.50239181518555
05_003849.jpg,269.0454635620117,298.2027015686035
05_003851.jpg,268.9915771484375,297.8860626220703
05_003853.jpg,269.1991195678711,298.0000534057617
05_003854.jpg,268.60847091674805,297.53516387939453
05_003855.jpg,268.9293327331543,297.8601951599121
05_003856.jpg,269.11114501953125,297.9210968017578
05_003857.jpg,269.0550308227539,297.887393951416
05_003858.jpg,268.85622787475586,297.502140045166
05_003859.jpg,268.89837646484375,297.6612319946289
05_003860.jpg,269.3170967102051,297.919921875
05_003861.jpg,269.3236770629883,297.99745178222656
05_003862.jpg,269.03905487060547,297.86376571655273
05_003863.jpg,268.9239845275879,297.8235092163086
05_003864.jpg,269.2885398864746,297.94403076171875
06_003875.jpg,276.9147262573242,302.0452346801758
06_003876.jpg,277.0774917602539,302.1859130859375
06_003877.jpg,277.8986129760742,302.7437324523926
06_003879.jpg,280.8588523864746,303.66816329956055
06_003880.jpg,280.4478225708008,303.4583206176758
06_003881.jpg,281.3961372375488,304.2162742614746
06_003882.jpg,279.83380126953125,302.9438247680664
06_003883.jpg,280.2539291381836,303.1894340515137
06_003884.jpg,281.2345390319824,303.54613876342773
06_003885.jpg,281.400691986084,303.93976974487305
06_003886.jpg,280.89355087280273,303.5742950439453
06_003887.jpg,280.8711700439453,304.02838134765625
06_003888.jpg,281.38904190063477,304.3806266784668
06_003889.jpg,281.85315704345703,304.8195343017578
06_003890.jpg,281.6165657043457,304.5447120666504
06_003891.jpg,281.7450370788574,304.5197639465332
06_003892.jpg,281.9644546508789,304.85380935668945
06_003893.jpg,281.68094635009766,304.5000343322754
06_003894.jpg,281.9799041748047,305.1488571166992
06_003895.jpg,281.31375885009766,304.82720947265625
06_003897.jpg,280.59813690185547,304.0570373535156
06_003899.jpg,282.7904167175293,305.8641662597656
06_003901.jpg,281.6815948486328,305.8794975280762
06_003902.jpg,282.12630462646484,306.93324279785156
06_003905.jpg,281.5500793457031,307.1165084838867
06_003906.jpg,282.03676986694336,307.02196884155273
06_003907.jpg,282.28260803222656,307.1888847351074
06_003908.jpg,281.7379035949707,306.0760154724121
06_003909.jpg,280.1078300476074,305.33565521240234
06_003910.jpg,281.49946212768555,306.43324279785156
06_003911.jpg,281.76129150390625,306.0770034790039
06_003912.jpg,281.9761772155762,306.20442962646484
06_003913.jpg,281.62524032592773,306.0943717956543
06_003914.jpg,281.39575576782227,305.6178665161133
06_003915.jpg,281.7938461303711,305.86702728271484
06_003917.jpg,282.13642501831055,306.283504486084
07_003927.jpg,278.0266342163086,305.5620994567871
07_003928.jpg,276.61409759521484,304.18949127197266
07_003929.jpg,276.19971466064453,304.19506454467773
07_003930.jpg,274.6724739074707,303.8436851501465
07_003931.jpg,274.58792877197266,304.3391227722168
07_003932.jpg,274.4697914123535,304.3728485107422
07_003933.jpg,274.3179626464844,304.004638671875
07_003934.jpg,275.10002517700195,304.83140563964844
07_003935.jpg,274.8847770690918,304.5489082336426
07_003936.jpg,275.11973571777344,304.7845230102539
07_003937.jpg,275.5065498352051,305.4952163696289
07_003938.jpg,275.0074348449707,304.3422050476074
07_003939.jpg,275.4510688781738,304.9756851196289
07_003940.jpg,275.55247497558594,304.8051643371582
07_003941.jpg,275.23857498168945,304.858341217041
07_003942.jpg,274.37651443481445,303.907413482666
07_003943.jpg,275.5415153503418,304.54920196533203
07_003944.jpg,274.28233337402344,303.647891998291
07_003945.jpg,274.42008209228516,303.8707809448242
07_003946.jpg,275.80588150024414,305.26142501831055
07_003947.jpg,275.49999618530273,305.21434020996094
07_003948.jpg,275.7096519470215,305.3372344970703
07_003949.jpg,275.1806182861328,305.0249366760254
07_003950.jpg,274.2186965942383,304.1383628845215
07_003951.jpg,273.59949493408203,303.5921745300293
07_003952.jpg,275.60377502441406,305.1432685852051
07_003953.jpg,275.65478515625,305.230899810791
07_003954.jpg,274.3380241394043,304.1771774291992
07_003955.jpg,275.0822639465332,304.86191177368164
07_003956.jpg,275.02224349975586,304.6065483093262
07_003957.jpg,274.8843116760254,304.73157501220703
07_003959.jpg,274.4196434020996,304.4678535461426
07_003960.jpg,275.81899642944336,305.1473846435547
07_003961.jpg,274.61832427978516,304.4363555908203
07_003962.jpg,274.91546630859375,304.8927307128906
07_003963.jpg,275.9248809814453,305.0565299987793
07_003964.jpg,274.2749557495117,304.6031303405762
07_003965.jpg,274.8252601623535,304.77691650390625
07_003966.jpg,274.83472061157227,304.3783760070801
07_003967.jpg,275.76047134399414,305.0092544555664
07_003968.jpg,274.40243911743164,304.7440948486328
07_003969.jpg,275.36622619628906,305.0527229309082
08_003981.jpg,269.2723388671875,303.58306884765625
08_003982.jpg,269.8215026855469,304.0237045288086
08_003983.jpg,269.5427932739258,303.89908599853516
08_003984.jpg,269.18508529663086,303.67837142944336
08_003985.jpg,268.5213623046875,304.0253257751465
08_003986.jpg,268.1350784301758,303.7242774963379
08_003987.jpg,267.5953254699707,303.3501663208008
08_003988.jpg,268.54050064086914,303.8330383300781
08_003990.jpg,268.26558685302734,303.7430992126465
08_003991.jpg,268.5761833190918,304.0819854736328
08_003992.jpg,267.67238998413086,303.2240676879883
08_003993.jpg,268.67028427124023,303.69126892089844
08_003994.jpg,268.18801498413086,303.61948013305664
08_003995.jpg,268.02187728881836,303.70876693725586
08_003996.jpg,268.5669937133789,303.61822509765625
08_003997.jpg,269.03417587280273,304.08056259155273
08_003998.jpg,268.21809005737305,303.677791595459
08_003999.jpg,268.30539321899414,303.525390625
08_004000.jpg,268.09659576416016,303.3652572631836
08_004001.jpg,267.95084381103516,303.41136932373047
08_004002.jpg,268.37265396118164,303.70898818969727
08_004004.jpg,267.7897300720215,303.2983932495117
08_004005.jpg,268.42016220092773,303.5587387084961
08_004006.jpg,268.9786567687988,304.12452697753906
08_004009.jpg,268.22503662109375,303.66601943969727
08_004010.jpg,268.1604919433594,303.70178604125977
08_004011.jpg,268.12445068359375,303.43077850341797
08_004013.jpg,268.2428321838379,303.7117919921875
08_004014.jpg,268.3307647705078,303.46424102783203
08_004015.jpg,268.0230407714844,303.47911071777344
08_004016.jpg,267.7532043457031,303.01227951049805
08_004017.jpg,267.6123847961426,302.9022674560547
08_004018.jpg,268.3694038391113,303.80953216552734
08_004019.jpg,268.4276313781738,304.07591247558594
08_004020.jpg,267.34681701660156,302.5706977844238
08_004022.jpg,267.14581298828125,302.5617370605469
